point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,kind,new_tokens,batch,history,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,state_bytes,achieved_tflops,achieved_gbps,us_per_token,per_step_us,bandwidth_util,compute_util,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops,context,fraction
7e5a4087ff9e,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:21+00:00,warm,2048,8,65536,2401.6159772872925,2399.4399785995483,2404.207968711853,2396.0959911346436,2403.896322250366,50,10,False,2377.2000074386597,,False,2401.6159772872925,24.415969848632812,104421392384.0,926875648,51314688,43.4796376154807,385.93832518008884,0.14658300642622635,115277.56690979004,0.09024357715739567,0.060722248899738596,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,2377.2000074386597,graph,389.90225689872534,43.926212374746704,,
27ad145c62bb,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:22+00:00,warm,2048,32,0,10244.400024414062,10237.657356262207,10251.699256896973,10234.496116638184,10248.728942871094,50,10,False,10223.023891448975,,False,10244.400024414062,21.37613296508789,417685569536.0,3707502592,205258752,40.77208704663892,361.9052929565833,0.15631713904440403,491731.201171875,0.0846239569842085,0.056940971764822865,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,10223.023891448975,graph,362.66202949023057,40.85734064315081,,
3255661b2bfd,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:23+00:00,warm,2048,32,1024,10246.495723724365,10239.542388916016,10252.163124084473,10234.560012817383,10250.090255737305,50,10,False,10229.39157485962,,False,10246.495723724365,17.104148864746094,417685569536.0,3707502592,205258752,40.76374799717195,361.8312730483831,0.15634911687811837,491831.79473876953,0.08460664898222728,0.05692932571933833,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,10229.39157485962,graph,362.43627637754975,40.8319073993149,,
218c28322d1a,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:25+00:00,warm,2048,32,65536,10250.144004821777,10242.91181564331,10259.77611541748,10241.408348083496,10255.431079864502,50,10,False,10235.264301300049,,False,10250.144004821777,14.879703521728516,417685569536.0,3707502592,205258752,40.74923916576355,361.70248830220834,0.15640478522982448,492006.9122314453,0.08457653537230607,0.056909063156898955,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,10235.264301300049,graph,362.22831993982663,40.80847912085152,,
5910eaaa53ee,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:25+00:00,warm,,1,1024,1314.191997051239,1309.7824335098267,1320.1664447784424,1309.0239763259888,1316.972804069519,50,10,False,1296.992003917694,,False,1314.191997051239,17.199993133544922,49967267840.0,425383936,6414336,38.0212845247237,323.6847712925273,0.16762653023612742,63081.21585845947,0.07568689017650888,0.053099290357839536,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,1296.992003917694,graph,327.97730033422357,38.52550184509147,7840,0.0
87b02407382c,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:26+00:00,warm,,8,1024,9667.952060699463,9662.460803985596,9674.348449707031,9657.82356262207,9672.344284057617,50,10,False,9652.560234069824,,False,9667.952060699463,15.391826629638672,399738142720.0,3403071488,51314688,41.346723712558365,351.99507265179716,0.15414464382492765,464061.6989135742,0.08230665996452423,0.057743490657999025,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,9652.560234069824,graph,352.5563586734706,41.41265457314404,7840,0.0
77a79b6eb670,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:26+00:00,warm,,1,1024,694.2560076713562,690.6176149845123,701.4080166816711,685.696005821228,699.8540759086609,50,10,False,676.5919923782349,,False,694.2560076713562,17.664015293121338,24983633920.0,215899136,6414336,35.98619766186689,310.9791397040404,0.17710612440595822,33324.2883682251,0.07271594489903735,0.05025715418108859,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,676.5919923782349,graph,319.0979769670493,36.925701458839335,7840,0.5
207ff98734ae,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:27+00:00,warm,,8,1024,4685.935974121094,4682.850980758667,4690.713787078857,4679.903984069824,4689.2620849609375,50,10,False,4675.024032592773,,False,4685.935974121094,10.911941528320312,199869071360.0,1727193088,51314688,42.65296676348378,368.5908423714554,0.1494239787666165,224924.9267578125,0.08618723239661814,0.05956774725285175,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,4675.024032592773,graph,369.45116772845705,42.752522760648226,7840,0.5
6d012da1129b,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:27+00:00,warm,,1,1024,548.8639771938324,527.7375757694244,572.3136067390442,517.4720287322998,548.7065589427948,50,10,False,169.5679947733879,,False,548.8639771938324,379.2959824204445,4996726784.0,48311296,6414336,9.10376157230555,88.02052604545183,0.7000816035635617,26345.470905303955,0.020581752615293502,0.012714017559350387,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,169.5679947733879,graph,284.90810464889694,29.467393246453543,7840,0.9
8ad579f7a9b8,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:27+00:00,warm,,8,1024,997.759997844696,996.2431967258453,1000.1311659812927,994.3040013313293,1000.0582361221313,50,10,False,979.5359969139099,,False,997.759997844696,18.224000930786133,39973814272.0,386490368,51314688,40.06355672541407,387.35805086882056,0.1590816323094222,47892.47989654541,0.09057555021208935,0.05595146134390093,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,979.5359969139099,graph,394.5647420999967,40.8089283068106,7840,0.9
0a2fafcea965,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:27+00:00,warm,,1,1024,545.199990272522,524.9823808670044,567.7439749240875,517.7279710769653,546.8921601772308,50,10,False,170.19200325012207,,False,545.199990272522,375.0079870223999,4996726784.0,48311296,6414336,9.164942907468417,88.6120632097797,0.6954081508578086,26169.599533081055,0.020720071165817294,0.012799461423777978,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,170.19200325012207,graph,283.86348992554883,29.359351136237457,7840,0.99
2a75c9b4e629,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:27+00:00,warm,,8,1024,997.5199997425079,994.6847796440125,999.6224164962769,993.8560128211975,999.2800009250641,50,10,False,979.1359901428223,,False,997.5199997425079,18.38400959968567,39973814272.0,386490368,51314688,40.07319580792218,387.4512471928038,0.15904336730588456,47880.95998764038,0.09059734221642125,0.05596492297328246,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,979.1359901428223,graph,394.7259337731262,40.82559999267231,7840,0.99
c820e25910ac,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:28+00:00,warm,,1,1024,2560.464024543762,2552.207922935486,2572.144055366516,2550.431966781616,2563.230085372925,50,10,False,2541.360020637512,,False,2560.464024543762,19.10400390625,99934535680.0,844353536,6414336,39.029853464864395,329.76582678229653,0.16329489952447462,122902.27317810059,0.07710881737182779,0.05450782496333413,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,2541.360020637512,graph,332.24475443986483,39.32325009776889,15680,0.0
45215a2ecbcd,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:30+00:00,warm,,8,1024,19234.75170135498,19223.0619430542,19257.3974609375,19217.76008605957,19241.974334716797,50,10,False,19219.343185424805,,False,19234.75170135498,15.408515930175781,799476285440.0,6754828288,51314688,41.564159384687116,351.17834598947076,0.15333826292534264,923268.0816650391,0.08211568557623626,0.05804715425150568,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,19219.343185424805,graph,351.4598924027017,41.59748216818832,15680,0.0
1068b5167306,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:30+00:00,warm,,1,1024,1316.096007823944,1311.8111729621887,1360.5151653289795,1303.5199642181396,1325.596809387207,50,10,False,1297.1999645233154,,False,1316.096007823944,18.896043300628662,49967267840.0,425383936,6414336,37.96627870835711,323.21649292389935,0.1678693887530541,63172.60837554932,0.07557739310836803,0.053022471022271846,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,1297.1999645233154,graph,327.92472065501227,38.51932562946189,15680,0.5
4d7d091fa51c,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:31+00:00,warm,,8,1024,9664.048194885254,9659.196949005127,9670.288276672363,9657.759666442871,9668.668746948242,50,10,False,9650.976181030273,,False,9664.048194885254,13.072013854980469,399738142720.0,3403071488,51314688,41.363426036261224,352.13726374016767,0.1540824010664103,463874.3133544922,0.0823399083661917,0.0577668165804931,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,9650.976181030273,graph,352.6142251484359,41.41945179656704,15680,0.5
44a04fb24cfc,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:31+00:00,warm,,1,1024,554.720014333725,535.6639981269836,571.4111924171448,525.056004524231,554.9382412433624,50,10,False,295.53599655628204,,False,554.720014333725,259.18401777744293,9993453568.0,90208256,6414336,18.01531098531419,162.61943623640346,0.35377551934548784,26626.5606880188,0.03802514205979455,0.02515959786350554,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,295.53599655628204,graph,305.2361033889173,33.81467464013928,15680,0.9
2a7d495e1d68,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:32+00:00,warm,,8,1024,1866.5600419044495,1864.9280190467834,1869.5552349090576,1862.3360395431519,1868.8460850715637,50,10,False,1846.2240099906921,,False,1866.5600419044495,20.336031913757324,79947628544.0,721666048,51314688,42.83153327467008,386.6288958289736,0.1488010237487603,89594.88201141357,0.09040505260973948,0.05981712743934971,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,1846.2240099906921,graph,390.8875868230304,43.303319700843375,15680,0.9
90c70a39d484,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:32+00:00,warm,,1,1024,555.2639961242676,530.9151887893677,571.7888176441193,524.0319967269897,553.3638393878937,50,10,False,169.50400173664093,,False,555.2639961242676,385.75999438762665,4996726784.0,48311296,6414336,8.998830860414254,87.00599415271286,0.7082448930156474,26652.671813964844,0.02034452562546733,0.01256747473714385,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,169.50400173664093,graph,285.0156663266361,29.478518104625255,15680,0.99
5f412a77dd6d,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:32+00:00,warm,,8,1024,998.304009437561,995.0944125652313,1000.4672408103943,994.4319725036621,1000.239999294281,50,10,False,979.4880151748657,,False,998.304009437561,18.815994262695312,39973814272.0,386490368,51314688,40.041724659125656,387.1469655999344,0.15916836885165195,47918.59245300293,0.09052619235227942,0.0559209713896174,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,979.4880151748657,graph,394.58407046563076,40.81092739543482,15680,0.99
6dae9dbd04a3,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:33+00:00,warm,,1,1024,5214.432001113892,5206.966304779053,5224.153518676758,5200.255870819092,5218.539524078369,50,10,False,5193.584203720093,,False,5214.432001113892,20.847797393798828,199869071360.0,1682292736,6414336,38.32997943348471,322.62243244146885,0.1662765306477644,250292.7360534668,0.07543848453286607,0.053530403635499296,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,5193.584203720093,graph,323.91748549970504,38.48384150907509,31360,0.0
a7e935cf22c3,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:33+00:00,warm,,1,1024,2558.2879781723022,2552.623963356018,2563.180732727051,2547.9679107666016,2560.2924728393555,50,10,False,2540.39990901947,,False,2558.2879781723022,17.88806915283203,99934535680.0,844353536,6414336,39.063051748926036,330.04632129148536,0.16315612105690702,122797.82295227051,0.07717440512570115,0.0545541886079823,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,2540.39990901947,graph,332.37032209070543,39.33811181664394,31360,0.5
80448fd353cb,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:35+00:00,warm,,8,1024,19238.63983154297,19221.02108001709,19257.914352416992,19214.01596069336,19243.368225097656,50,10,False,19212.8324508667,,False,19238.63983154297,25.80738067626953,799476285440.0,6754828288,51314688,41.55575926574643,351.10737282606806,0.1533692588611525,923454.7119140625,0.08209908999157996,0.05803542291837879,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,19212.8324508667,graph,351.5789931169304,41.611578484563076,31360,0.5
e671f3e4c26a,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:35+00:00,warm,,1,1024,577.5839984416962,561.4688098430634,583.3984136581421,558.9759945869446,578.6150407791138,50,10,False,543.8719987869263,,False,577.5839984416962,33.7119996547699,19986907136.0,174002176,6414336,34.60432974238216,301.2586506368814,0.18417857093166332,27724.031925201416,0.07044301254713771,0.04832728235245035,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,543.8719987869263,graph,319.932220059318,36.7492850902043,31360,0.9
3c23476fc5a3,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:36+00:00,warm,,8,1024,3693.21608543396,3690.4767274856567,3696.6081142425537,3686.2399578094482,3695.8867359161377,50,10,False,3679.6480417251587,,False,3693.21608543396,13.56804370880127,159895257088.0,1392017408,51314688,43.294314058315386,376.911985597083,0.14721046258904497,177274.37210083008,0.08813295709335373,0.0604634320424157,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,3679.6480417251587,graph,378.3017810984361,43.45395409421686,31360,0.9
73fa77c5c341,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:36+00:00,warm,,1,1024,550.464004278183,525.4239797592163,567.2800242900848,522.0800042152405,548.827520608902,50,10,False,169.64799910783768,,False,550.464004278183,380.8160051703453,4996726784.0,48311296,6414336,9.077299778306395,87.76467784364947,0.7021224544364579,26422.272205352783,0.02052192788311859,0.012677061877802154,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,169.64799910783768,graph,284.77374477780114,29.453496712471118,31360,0.99
143183c171f4,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:36+00:00,warm,,8,1024,999.2960095405579,997.6000249385834,1001.0719656944275,996.1280226707458,1002.0051229000092,50,10,False,979.4719815254211,,False,999.2960095405579,19.82402801513672,39973814272.0,386490368,51314688,40.001975280956636,386.7626452122981,0.15932653213337977,47966.20845794678,0.0904363270958589,0.05586545869983524,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,979.4719815254211,graph,394.59052968323124,40.8115954575292,31360,0.99
8adead933892,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:37+00:00,warm,,1,1024,10767.855644226074,10743.465900421143,10792.937755584717,10732.6078414917,10772.901763916016,50,10,False,10747.215747833252,,False,10767.855644226074,20.639896392822266,399738142720.0,3358171136,6414336,37.12328210253702,311.86999965036813,0.1716813718786045,516857.07092285156,0.07292425379985809,0.05184516935814719,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,10747.215747833252,graph,312.46894217016546,37.19457691175422,62720,0.0
529eee09c22b,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:38+00:00,warm,,1,1024,5217.759847640991,5208.147144317627,5226.921653747559,5197.6637840271,5220.936965942383,50,10,False,5192.208051681519,,False,5217.759847640991,25.551795959472656,199869071360.0,1682292736,6414336,38.30553287161407,322.41666637083415,0.16638264820283774,250452.47268676758,0.07539037045592636,0.053496262361651066,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,5192.208051681519,graph,324.0033371650395,38.494041334740345,62720,0.5
f0e0be43aa75,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:38+00:00,warm,,1,1024,1064.9120211601257,1060.3871703147888,1069.500756263733,1056.5760135650635,1067.4099230766296,50,10,False,1047.5839972496033,,False,1064.9120211601257,17.32802391052246,39973814272.0,341590016,6414336,37.53719882742251,320.76829748608577,0.169788268679867,51115.777015686035,0.07500493398867417,0.05242323200472529,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,1047.5839972496033,graph,326.0741066079982,38.15809937623133,62720,0.9
e7d84680a0ab,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:38+00:00,warm,,1,1024,546.4960038661957,530.3967773914337,568.2207882404327,520.1280117034912,548.0473601818085,50,10,False,169.16800290346146,,False,546.4960038661957,377.3280009627342,4996726784.0,48311296,6414336,9.143208273529117,88.40191997420088,0.697061229421168,26231.808185577393,0.020670933580724617,0.012769107540346877,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,169.16800290346146,graph,285.581759971297,29.537067874776923,62720,0.99
f5da60e5d611,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:41+00:00,warm,,1,1024,21479.84027862549,21439.045906066895,21531.27040863037,21413.5684967041,21485.975761413574,50,10,False,21470.56007385254,,False,21479.84027862549,9.280204772949219,799476285440.0,6709927936,6414336,37.219843121252445,312.38258054819084,0.17123597160894044,1031032.3333740234,0.07304411008461677,0.05198002333886121,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,21470.56007385254,graph,312.51760144680816,37.23593062733492,125440,0.0
78d35050a0f4,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:42+00:00,warm,,1,1024,10765.727996826172,10745.990467071533,10796.352005004883,10742.176055908203,10771.121234893799,50,10,False,10755.680084228516,,False,10765.727996826172,10.04791259765625,399738142720.0,3358171136,6414336,37.130618833937305,311.93163499858235,0.1716474489289887,516754.94384765625,0.07293866593241734,0.051855415598792955,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,10755.680084228516,graph,312.22304026355533,37.16530610706357,125440,0.5
5e16aa4e55a0,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:43+00:00,warm,,1,1024,2057.4079751968384,2051.433539390564,2063.548755645752,2049.6959686279297,2059.9430418014526,50,10,False,2039.0560626983643,,False,2057.4079751968384,18.35191249847412,79947628544.0,676765696,6414336,38.85842259182998,328.9409315793343,0.1640153041451561,98755.58280944824,0.07691593294175582,0.0542684101771863,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,2039.0560626983643,graph,331.90146577157316,39.208156169184534,125440,0.9
a50ede200157,gdn_warm,gdn,triton,warm,ok,,,,2026-09-22T00:22:43+00:00,warm,,1,1024,560.3359937667847,539.961588382721,577.4976074695587,525.3120064735413,558.8582408428192,50,10,False,295.0560003519058,,False,560.3359937667847,265.27999341487885,9993453568.0,90208256,6414336,17.834752147225686,160.98957947282116,0.357357138881878,26896.127700805664,0.03764403426353926,0.024907435258002264,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,fd68bfc8b9be9964,295.0560003519058,graph,305.7326605539657,33.869684250044266,125440,0.99
