point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,op,tokens,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,weight_bytes,achieved_tflops,achieved_gbps,us_per_token,per_step_us,per_step_count,bandwidth_util,compute_util,dtype,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops
cf0b6bc44d68,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,qkv_proj,32,41.999999433755875,41.596800088882446,43.459199368953705,41.31200164556503,42.586880177259445,50,10,False,42.11200028657913,,False,41.999999433755875,-0.11200085282325745,4697620480.0,75001344.0,73418240.0,111.8481081746032,1785.746309789723,1.312499982304871,671.999990940094,16,0.41755929478070286,0.0770251258781609,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,42.11200028657913,graph,1780.9969483663433,111.5506375387518
415c062fd308,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,qkv_proj,64,40.16000032424927,39.580799639225006,41.603200137615204,39.135999977588654,40.65855987370014,50,10,False,40.063999593257904,,False,40.16000032424927,0.09600073099136353,9395240960.0,76584448.0,73418240.0,233.94524113902952,1906.98325153541,0.6275000050663948,642.5600051879883,16,0.4459080090516898,0.16110832754721632,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,40.063999593257904,graph,1911.5527350616255,234.50581707726107
d87dc06ee482,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,qkv_proj,256,63.79200145602226,59.356801211833954,64.65280055999756,58.9120015501976,62.74559989571571,50,10,False,59.776000678539276,,False,63.79200145602226,4.0160007774829865,37580963840.0,86083072.0,73418240.0,589.1171774240074,1349.4336285928423,0.24918750568758696,1020.6720232963562,16,0.31553673174043534,0.4057004225519347,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,59.776000678539276,graph,1440.0942020683806,628.696523912686
28a36dab92f6,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,qkv_proj,784,155.59999644756317,153.65759432315826,158.80639553070068,152.51199901103973,156.4390406012535,50,10,False,154.4319987297058,,False,155.59999644756317,1.1679977178573608,115091701760.0,112204288.0,73418240.0,739.6639099460754,721.107265820617,0.19846938322393262,2489.5999431610107,16,0.1686157993028437,0.5093756765397454,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,154.4319987297058,graph,726.561133203911,745.2581246548453
557156b120c5,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,qkv_proj,2048,402.5920033454895,381.3088119029999,403.4912019968033,380.511999130249,395.5667197704315,50,10,False,446.57599925994873,,False,402.5920033454895,-43.98399591445923,300647710720.0,174736896.0,73418240.0,746.7801352775389,434.02972375993096,0.1965781266335398,6441.472053527832,16,0.10148874135901241,0.5142763240417815,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,446.57599925994873,graph,391.2814309088897,673.2285461337458
4c2df314c6f2,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,qkv_proj,8192,1729.8239469528198,1729.024052619934,1743.8047647476196,1728.5759449005127,1735.1539158821106,50,10,False,1742.896020412445,,False,1729.8239469528198,-13.072073459625244,1202590842880.0,478692864.0,73418240.0,695.2099634176242,276.72923874319343,0.21116014977451414,27677.183151245117,16,0.06470732440623947,0.4787620981519039,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,1742.896020412445,graph,274.6537133561877,689.995747764353
e9a6e05e3207,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,o_proj,1,22.752000018954277,22.431999444961548,24.3008004501462,22.336000576615334,23.374080136418343,50,10,False,22.752000018954277,,False,22.752000018954277,0.0,62914560.0,31500160.0,31464960.0,2.7652320652068845,1384.5007020814783,22.752000018954277,364.03200030326843,16,0.32373643087780163,0.0019042999598383036,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,22.752000018954277,graph,1384.5007020814783,2.7652320652068845
c14b6f577664,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,o_proj,8,23.360000923275948,22.784000262618065,24.53760039061308,22.624000906944275,23.965440057218075,50,10,False,23.19999970495701,,False,23.360000923275948,0.1600012183189392,503316480.0,31746560.0,31464960.0,21.546081340197833,1359.0136449167546,2.9200001154094934,373.76001477241516,16,0.31777681748960956,0.014837887332158442,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,23.19999970495701,graph,1368.3862242988262,21.694676137968198
842d355e3390,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,o_proj,32,21.99999988079071,21.532800048589706,23.02080001682043,21.344000473618507,22.421119958162308,50,10,False,21.983999758958817,,False,21.99999988079071,0.01600012183189392,2013265920.0,32591360.0,31464960.0,91.51208776859505,1481.4254625727126,0.6874999962747097,351.99999809265137,16,0.3464002518335756,0.06302055702851721,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,21.983999758958817,graph,1482.5036552649397,91.5786909604365
0f87342fcb13,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,o_proj,64,21.47199958562851,21.023999899625778,22.66879938542843,20.927999168634415,21.93536002188921,50,10,False,21.215999498963356,,False,21.47199958562851,0.2560000866651535,4026531840.0,33717760.0,31464960.0,187.52477262038562,1570.3129960270558,0.33549999352544546,343.55199337005615,16,0.36718473593443435,0.12914048750659565,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,21.215999498963356,graph,1589.2609726752446,189.7875157942355
84c3937b241d,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,o_proj,256,31.679999083280563,31.036799773573875,32.39680081605911,30.559999868273735,31.982079930603504,50,10,False,31.440000981092453,,False,31.679999083280563,0.23999810218811035,16106127360.0,40476160.0,31464960.0,508.40049955999433,1277.6566026279243,0.1237499964190647,506.879985332489,16,0.29875318069566426,0.35011421394805703,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,31.440000981092453,graph,1287.4096290372815,512.2813885942938
74cd51e55180,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,o_proj,784,76.57600194215775,76.25599950551987,77.16479897499084,75.87199658155441,77.03232064843178,50,10,False,76.1759988963604,,False,76.57600194215775,0.400003045797348,49325015040.0,59061760.0,31464960.0,644.1315005875864,771.2828889214239,0.09767347186499713,1225.216031074524,16,0.18034831566437678,0.4435864917571596,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,76.1759988963604,graph,775.3329244865591,647.5138594127013
95cc56745ab5,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,o_proj,2048,165.072001516819,164.41600024700165,165.61280190944672,164.19200599193573,165.54111927747726,50,10,False,165.072001516819,,False,165.072001516819,0.0,128849018880.0,103554560.0,31464960.0,780.5625284483615,627.3296443276538,0.08060156324063428,2641.152024269104,16,0.14668787074874556,0.5375408488416652,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,165.072001516819,graph,627.3296443276538,780.5625284483615
29d03a6c3bc0,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,o_proj,8192,689.8560225963593,688.8223886489868,741.3152039051056,688.256025314331,711.2115204334259,50,10,False,746.9920217990875,,False,689.8560225963593,-57.13599920272827,515396075520.0,319823360.0,31464960.0,747.1067275461951,463.6088539117262,0.08421094025834464,11037.696361541748,16,0.10840520012961158,0.5145012345120131,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,746.9920217990875,graph,428.14829431474215,689.961954719005
3c7985da4336,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,in_proj_qkvz,1,43.68000105023384,43.39199885725975,44.995199888944626,43.07200014591217,44.457599967718124,50,10,False,43.5199998319149,,False,43.68000105023384,0.1600012183189392,167772160.0,83960128.0,83906560.0,3.840937636586935,1922.1640563479457,43.68000105023384,2096.6400504112244,48,0.44945772163794867,0.002645093509194029,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,43.5199998319149,graph,1929.2308898041124,3.8550588384186106
ced5a8830bdd,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,in_proj_qkvz,8,43.136000633239746,42.59200021624565,44.58240047097206,42.33599826693535,43.76511983573437,50,10,False,43.088000267744064,,False,43.136000633239746,0.04800036549568176,1342177280.0,84335104.0,83906560.0,31.115014380024483,1955.0978941476797,5.392000079154968,2070.528030395508,48,0.4571586083824372,0.021427612307763334,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,43.088000267744064,graph,1957.2758883204372,31.14967674665473
3100381563b6,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,in_proj_qkvz,32,44.28800009191036,43.776001781225204,45.41119933128357,43.455999344587326,44.703359976410866,50,10,False,44.11200061440468,,False,44.28800009191036,0.1759994775056839,5368709120.0,85620736.0,83906560.0,121.22265870796562,1933.2716722884825,1.3840000028721988,2125.8240044116974,48,0.4520550044957649,0.08348098773106061,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,44.11200061440468,graph,1940.985101728547,121.70631676693573
4669c76399e3,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,in_proj_qkvz,64,45.32799869775772,44.79999840259552,46.79039865732193,44.51199993491173,45.8892797678709,50,10,False,45.21599970757961,,False,45.32799869775772,0.11199899017810822,10737418240.0,87334912.0,83906560.0,236.88268947402605,1926.7321414814696,0.7082499796524644,2175.7439374923706,48,0.45052587247012205,0.1631312256673213,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,45.21599970757961,graph,1931.504612632947,237.46944244163365
be81d6fb4f74,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_qkvz,256,71.72800227999687,61.980798840522766,72.8096030652523,61.43999844789505,68.68607997894287,50,10,False,62.25600093603134,,False,71.72800227999687,9.47200134396553,42949672960.0,97619968.0,83906560.0,598.7852943727888,1360.9743042742423,0.2801875089062378,3442.94410943985,48,0.3182352765294684,0.4123584513477562,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,62.25600093603134,graph,1568.0410969587572,689.8880800925715
7c4db5d3c38d,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_qkvz,784,178.52799594402313,178.14079374074936,179.6479970216751,177.5680035352707,179.3823990225792,50,10,False,178.3199980854988,,False,178.52799594402313,0.2079978585243225,131533373440.0,125903872.0,83906560.0,736.766089511484,705.2332119354364,0.22771428054084583,8569.34380531311,48,0.16490398497106026,0.5073800685014023,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,178.3199980854988,graph,706.0558173606141,737.6254758422211
561da02b4927,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_qkvz,2048,444.4960057735443,442.05759167671204,484.35519337654114,441.4080083370209,460.83903789520264,50,10,False,492.7680045366287,,False,444.4960057735443,-48.27199876308441,343597383680.0,193613824.0,83906560.0,773.0044347238775,435.58057099536614,0.21703906531911343,21335.808277130127,48,0.10185137443538549,0.5323359050117837,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,492.7680045366287,graph,392.91070487026354,697.280222166818
a76779254413,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_qkvz,8192,2106.46390914917,2062.2847080230713,2107.1104526519775,2058.1440925598145,2101.1500883102417,50,10,False,2057.5679540634155,,False,2106.46390914917,48.895955085754395,1374389534720.0,522735616.0,83906560.0,652.4628923147015,248.15787905482807,0.2571367076598108,101110.26763916016,48,0.05802651160713338,0.44932397366002313,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,2057.5679540634155,graph,254.05509206520674,667.9679920197866
c57d0305b390,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_ba,1,16.607999801635742,16.28479938954115,17.651199735701084,15.552000142633915,17.227519918233156,50,10,False,10.832000058144331,,False,16.607999801635742,5.775999743491411,983040.0,993472.0,983040.0,0.059190752152055014,59.81888318075195,16.607999801635742,797.1839904785156,48,0.013987390335677221,8.266388088432751e-05,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,10.832000058144331,graph,91.71639537178838,0.09075332299881914
bbf32597cf8d,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_ba,8,17.03999936580658,16.66880026459694,20.255999453365803,16.35199971497059,18.66303987801075,50,10,False,10.944000445306301,,False,17.03999936580658,6.0959989205002785,7864320.0,1066496.0,983040.0,0.46152114393742216,62.587795756617865,2.1299999207258224,817.9199695587158,48,0.014634842426799915,0.0006445454311855216,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,10.944000445306301,graph,97.45028843245365,0.7185964619887124
58baede8422b,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_ba,32,17.216000705957413,16.921600326895714,18.97920034825802,16.704000532627106,18.026239946484566,50,10,False,11.359999887645245,,False,17.216000705957413,5.856000818312168,31457280.0,1316864.0,983040.0,1.8272118209843324,76.49070318313319,0.5380000220611691,826.3680338859558,48,0.017885745530220425,0.0025518246487604397,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,11.359999887645245,graph,115.92112790706778,2.769126787951106
6aa3a0f57c83,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_ba,64,17.295999452471733,17.055999487638474,18.508799374103546,16.896000131964684,17.934079952538013,50,10,False,11.392000131309032,,False,17.295999452471733,5.903999321162701,62914560.0,1650688.0,983040.0,3.637520929211698,95.4375608380413,0.27024999144487083,830.2079737186432,48,0.022316070530654215,0.005080043518186052,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,11.392000131309032,graph,144.8988747343284,5.5226965655565365
9324a0661a75,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_ba,256,17.855999991297722,17.46560074388981,19.311999529600143,17.27999933063984,18.76415990293026,50,10,False,10.56000031530857,,False,17.855999991297722,7.295999675989151,251658240.0,3653632.0,983040.0,14.093763447728934,204.61648755491876,0.06974999996600673,857.0879995822906,48,0.04784527106428522,0.019682892014314522,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,10.56000031530857,graph,345.98786845710794,23.831272015700346
50423bb750f6,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_ba,784,17.855999991297722,17.628800123929977,18.80319956690073,17.44000054895878,18.353919945657253,50,10,False,11.42400037497282,,False,17.855999991297722,6.431999616324902,770703360.0,9161728.0,983040.0,43.16215055866986,513.0896059848258,0.02277551019298179,857.0879995822906,48,0.11997523548547082,0.060278856793838216,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,11.42400037497282,graph,801.9719624721912,67.46352719739241
8e4984a58f0c,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_ba,2048,18.703999929130077,18.33599992096424,19.961600750684738,18.239999189972878,19.177599884569645,50,10,False,11.776000261306763,,False,18.703999929130077,6.927999667823315,2013265920.0,22347776.0,983040.0,107.638255326578,1194.8126649206738,0.009132812465395546,897.7919965982437,48,0.2793818646155155,0.15032408937895475,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,11.776000261306763,graph,1897.7390883243838,170.96347446722893
c7977f30edb6,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,in_proj_ba,8192,27.31199935078621,26.809599436819553,28.659200109541416,26.559999212622643,27.75807999074459,50,10,False,27.2000003606081,,False,27.31199935078621,0.11199899017810822,8053063680.0,86441984.0,983040.0,294.8544182565742,3164.9819147169706,0.0033339842957502697,1310.975968837738,48,0.7400645931943801,0.411784098407219,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,27.2000003606081,graph,3178.0140755140583,296.0685137218859
73fca4822e47,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,out_proj,1,21.91999927163124,21.62880077958107,23.110400699079037,21.536000072956085,22.62527994811535,50,10,False,21.99999988079071,,False,21.91999927163124,-0.0800006091594696,62914560.0,31500160.0,31464960.0,2.8701898763940075,1437.0511426415676,21.91999927163124,1052.1599650382996,48,0.3360242484588275,0.001976580025639364,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,21.99999988079071,graph,1431.82546230395,2.8597527427685954
cc461b2dc20f,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,out_proj,8,22.47999981045723,22.172799333930016,23.734399862587455,21.91999927163124,23.190400153398514,50,10,False,22.415999323129654,,False,22.47999981045723,0.06400048732757568,503316480.0,31746560.0,31464960.0,22.389523320452504,1412.2135350389174,2.8099999763071537,1079.039990901947,48,0.3302164952198897,0.015418730636174136,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,22.415999323129654,graph,1416.2455816655352,22.45344821547436
407028bb1326,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,out_proj,32,20.68800013512373,20.25279961526394,21.731199324131012,20.096000283956528,21.409920006990433,50,10,False,20.576000213623047,,False,20.68800013512373,0.11199992150068283,2013265920.0,32591360.0,31464960.0,97.31563741542674,1575.3750863848338,0.6465000042226166,993.024006485939,48,0.3683683995199741,0.0670172195504218,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,20.576000213623047,graph,1583.9502168366898,97.84534890639476
5b84d9712a21,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,out_proj,64,20.70399932563305,20.22079937160015,22.20479939132929,19.967999309301376,21.32607989013195,50,10,False,20.608000457286835,,False,20.70399932563305,0.0959988683462143,4026531840.0,33717760.0,31464960.0,194.48087186782615,1628.5626496449395,0.3234999894630164,993.7919676303864,48,0.3808051948722819,0.13393086285490885,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,20.608000457286835,graph,1636.1490320172065,195.3868279625474
929a185eb07c,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,out_proj,256,32.03200176358223,31.55200183391571,32.90240056812763,31.231999397277832,32.494720220565796,50,10,False,31.82400017976761,,False,32.03200176358223,0.20800158381462097,16106127360.0,40476160.0,31464960.0,502.81363865031227,1263.616314045602,0.12512500688899308,1537.536084651947,48,0.295470153892354,0.3462667759193309,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,31.82400017976761,graph,1271.8753070436783,506.1000273070515
2c97da5799e5,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,out_proj,784,77.47200131416321,77.05599814653397,77.76320278644562,76.86399668455124,77.89568066596985,50,10,False,76.84800028800964,,False,77.47200131416321,0.6240010261535645,49325015040.0,59061760.0,31464960.0,636.6818231528316,762.362647125814,0.09881632820684083,3718.656063079834,48,0.1782625043411061,0.4384562097029659,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,76.84800028800964,graph,768.5529848356408,641.8516403177771
6837cc9f59e6,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,out_proj,2048,165.93600064516068,164.9888038635254,174.12160634994507,164.76799547672272,169.76960092782974,50,10,False,176.4480024576187,,False,165.93600064516068,-10.512001812458038,128849018880.0,103554560.0,31464960.0,776.4982787281473,624.0632508761145,0.08102343781501986,7964.928030967712,48,0.14592409319612015,0.5347419696168947,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,176.4480024576187,graph,586.8842863487384,730.2379006016145
1256f19ec4a2,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,out_proj,8192,689.6159946918488,688.4736180305481,691.7791783809662,688.0000233650208,690.5951988697052,50,10,False,784.3999862670898,,False,689.6159946918488,-94.78399157524109,515396075520.0,319823360.0,31464960.0,747.3667656886381,463.7702177179219,0.08418163997703232,33101.56774520874,48,0.1084429316689399,0.5146803119321116,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,784.3999862670898,graph,407.7299408456383,657.0577314422677
257831d5d26d,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,lm_head,1,574.4799971580505,556.0512185096741,598.9183962345123,552.4160265922546,575.5008018016815,50,10,False,563.9999806880951,,False,574.4799971580505,10.480016469955444,2542796800.0,2543303680.0,2542796800.0,4.42625820320847,4427.140531579358,574.4799971580505,574.4799971580505,1,1.0351938951950124,0.006181568362797014,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,563.9999806880951,graph,4509.403842349607,4.508505118914578
cf0a93eaa83f,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,lm_head,8,561.4239871501923,557.4111819267273,571.071982383728,555.7439923286438,563.27103972435,50,10,False,560.1119995117188,,False,561.4239871501923,1.3119876384735107,20342374400.0,2546851840.0,2542796800.0,36.23353270539544,4536.414364708407,70.17799839377403,561.4239871501923,1,1.0607452876012065,0.05060257426502739,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,560.1119995117188,graph,4547.040310188382,36.31840492211129
d484f83e3da4,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:27+00:00,lm_head,32,567.6479935646057,565.2000069618225,576.4287889003754,563.1359815597534,569.1264009475708,50,10,False,568.2080090045929,,False,567.6479935646057,-0.5600154399871826,81369497600.0,2559016960.0,2542796800.0,143.344992887285,4508.105355804012,17.73899979889393,567.6479935646057,1,1.054125820026637,0.20019095866461137,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,568.2080090045929,graph,4503.662249469129,143.20371467932316
