point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,page_size,kind,tokens,batch,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,kv_bytes,achieved_tflops,achieved_gbps,us_per_new_token,per_step_us,bandwidth_util,compute_util,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops,kv,new_tokens,cached,distribution,total_tokens,sequences,seed,length_cv,max_over_mean,lengths,mean_kv,context,fraction,actual_fraction,state_bytes,us_per_token,history
7d0c32cd96c0,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:18+00:00,784,warm,,8,6138.447999954224,5826.995372772217,6146.556615829468,5809.311866760254,6075.720329284668,50,10,False,6071.040153503418,,False,6138.447999954224,67.40784645080566,3569319149568.0,726663168.0,324009984.0,581.4693143274355,118.37897266628616,0.37466113280970603,98215.16799926758,0.027680438185656454,0.812061147896495,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,6071.040153503418,graph,119.69335560738536,587.9254722946037,,2048,7840,,,,,,,,,,,,,,
7982c7ec5017,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:21+00:00,784,warm,,32,23811.920166015625,23548.613739013672,23872.675704956055,23102.432250976562,23719.422607421875,50,10,False,23571.632385253906,,False,23811.920166015625,240.28778076171875,14277276598272.0,2906652672.0,1296039936.0,599.5852706850802,122.06712653725317,0.3633410669863224,380990.72265625,0.02854283556033452,0.8373613038162406,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,23571.632385253906,graph,123.31147136921933,605.6974063113114,,2048,7840,,,,,,,,,,,,,,
ef5f5a12598d,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:21+00:00,784,warm,,1,1384.9120140075684,1351.6896486282349,1415.2735471725464,1350.2399921417236,1383.8847994804382,50,10,False,1376.9919872283936,,False,1384.9120140075684,7.920026779174805,840765014016.0,122945536.0,72613888.0,607.0891186675815,88.77497975068337,0.676226569339633,22158.592224121094,0.020758165779567808,0.8478409340497965,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,1376.9919872283936,graph,89.28558563907441,610.5809052006831,,2048,15680,,,,,,,,,,,,,,
17a66541ab2d,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:23+00:00,784,warm,,8,11433.040142059326,10863.250923156738,11453.286838531494,10841.440200805664,11349.50138092041,50,10,False,11329.66423034668,,False,11433.040142059326,103.37591171264648,6726120112128.0,983564288.0,580911104.0,588.305475057703,86.02823708995041,0.6978173914831132,182928.64227294922,0.02011589765779032,0.8216083078119705,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,11329.66423034668,graph,86.81318951761237,593.6733847868134,,2048,15680,,,,,,,,,,,,,,
01bc5aa58e9c,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:28+00:00,784,warm,,32,44297.61505126953,43820.497131347656,44363.028717041016,43631.77490234375,44105.96839904785,50,10,False,43860.544204711914,,False,44297.61505126953,437.0708465576172,26904480448512.0,3934257152.0,2323644416.0,607.3573129698535,88.81419795279132,0.6759279640391469,708761.8408203125,0.020767336133007706,0.8482154854966157,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,43860.544204711914,graph,89.6992324955545,613.409635843544,,2048,15680,,,,,,,,,,,,,,
8d9788942b41,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:28+00:00,784,warm,,1,2664.3840074539185,2615.923237800598,2682.6752424240112,2589.3759727478027,2656.873617172241,50,10,False,2791.7920351028442,,False,2664.3840074539185,-127.40802764892578,1629965254656.0,187170816.0,136839168.0,611.760635890317,70.24918910951585,1.3009687536396086,42630.144119262695,0.016426298462820142,0.8543650231888781,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,2791.7920351028442,graph,67.04325166294308,583.841931691719,,2048,31360,,,,,,,,,,,,,,
fdf91c158190,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:31+00:00,784,warm,,8,21588.175773620605,20584.972763061523,22016.735458374023,20368.671417236328,21403.01124572754,50,10,False,21524.752616882324,,False,21588.175773620605,63.42315673828125,13039722037248.0,1497366528.0,1094713344.0,604.0214872245815,69.36049361936767,1.3176376814953983,345410.8123779297,0.01621849567464876,0.8435567796678799,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,21524.752616882324,graph,69.5648658384851,605.8012498141636,,2048,31360,,,,,,,,,,,,,,
5690edac02ee,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:41+00:00,784,warm,,32,84412.89901733398,83597.62649536133,86535.34088134766,80886.68823242188,84580.59432983398,50,10,False,84379.68063354492,,False,84412.89901733398,33.2183837890625,52158888148992.0,5989466112.0,4378853376.0,617.9018699296337,70.95439419477914,1.2880386202596128,1350606.3842773438,0.016591195870959252,0.862941671071384,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,84379.68063354492,graph,70.98232734503742,618.1451240081651,,2048,31360,,,,,,,,,,,,,,
d6914c2be266,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:42+00:00,784,warm,,1,5178.079843521118,5144.163417816162,5439.558410644531,5141.151905059814,5221.505908966064,50,10,False,5439.0082359313965,,False,5178.079843521118,-260.9283924102783,3208365735936.0,315621376.0,265289728.0,619.6053040685244,60.95336216086155,2.528359298594296,82849.27749633789,0.014252664434400614,0.865320631831839,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,5439.0082359313965,graph,58.02921457535756,589.8806541127783,,2048,62720,,,,,,,,,,,,,,
621ef8113f56,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:10:47+00:00,784,warm,,8,42093.807220458984,41018.428802490234,42706.932067871094,40035.93444824219,41960.98220825195,50,10,False,41886.27052307129,,False,42093.807220458984,207.5366973876953,25666925887488.0,2524971008.0,2122317824.0,609.7553911686331,59.98438190149692,2.5692021008580923,673500.9155273438,0.014026088737988081,0.8515645635766843,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,41886.27052307129,graph,60.28159051804878,612.7765868615697,,2048,62720,,,,,,,,,,,,,,
86d613b3099d,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:11:08+00:00,784,warm,,32,166787.17803955078,164729.8843383789,169251.67236328125,164131.16455078125,166840.8673095703,50,10,False,166378.0288696289,,False,166787.17803955078,409.149169921875,102667703549952.0,10099884032.0,8489271296.0,615.5611285995022,60.55551842003695,2.5449703680351377,2668594.8486328125,0.01415963702566908,0.8596726677987454,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,166378.0288696289,graph,60.70443375617885,617.0748881175934,,2048,62720,,,,,,,,,,,,,,
41b584477542,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:11:09+00:00,784,warm,,1,10617.648124694824,10613.328170776367,10652.582836151123,10611.519813537598,10633.2173538208,50,10,False,10497.83992767334,,False,10617.648124694824,119.80819702148438,6365166698496.0,572522496.0,522190848.0,599.4893241650866,53.92178091383638,5.184398498386145,169882.3699951172,0.012608476740658842,0.8372273080244717,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,10497.83992767334,graph,54.53717145093576,606.3310873808234,,2048,125440,,,,,,,,,,,,,,
abef30a903a8,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:11:19+00:00,784,warm,,8,82977.99682617188,82138.00201416016,85055.08117675781,79952.76641845703,83314.00863647461,50,10,False,82960.18981933594,,False,82977.99682617188,17.8070068359375,50921333587968.0,4580179968.0,4177526784.0,613.6727269355705,55.197523960416675,5.0645750015974045,1327647.94921875,0.01290678247643504,0.857035387403862,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,82960.18981933594,graph,55.20937184418634,613.8044488429981,,2048,125440,,,,,,,,,,,,,,
a9535ca0f2df,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:12:00+00:00,784,warm,,32,329655.6396484375,328126.35498046875,334293.8934326172,327041.4733886719,330463.0944824219,50,10,False,330374.6032714844,,False,329655.6396484375,-718.963623046875,203685334351872.0,18320719872.0,16710107136.0,617.8730464587017,55.5753267001232,5.0301458686590195,5274490.234375,0.01299512371768148,0.8629014171485807,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,330374.6032714844,graph,55.45438326851353,616.5284266251366,,2048,125440,,,,,,,,,,,,,,
c5a51f1746ae,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:45+00:00,,prefill,128,1,403.424009680748,388.5983943939209,417.5615906715393,382.9120099544525,403.50656151771545,50,10,False,65.5359998345375,,False,403.424009680748,337.8880098462105,815792128.0,10047488,,2.022170491651159,24.905528076901376,,19364.352464675903,0.005823635016306717,0.002824097592479231,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,65.5359998345375,graph,153.31250038707688,12.44800003142818,,,,,,,,,,,,,,,3207168,3.1517500756308436,
467572c696c6,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,128,4,435.2000057697296,418.8223868608475,446.0640102624893,412.03200817108154,434.97792065143585,50,10,False,74.0479975938797,,False,435.2000057697296,361.1520081758499,3263168512.0,40189952,,7.498089312357657,92.34823406979702,,20889.60027694702,0.021593696305590226,0.010471587861977579,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,74.0479975938797,graph,542.7554195377976,44.06828838096374,,,,,,,,,,,,,,,12828672,0.8500000112690032,
1628f6865b20,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,128,16,442.3840045928955,426.78399682044983,454.7583907842636,422.9759871959686,442.2156798839569,50,10,False,222.1119999885559,,False,442.3840045928955,220.2720046043396,13052674048.0,160759808,,29.50530288727718,363.39426003419686,,21234.432220458984,0.08497212068443377,0.041206147153938576,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,222.1119999885559,graph,723.7781299897484,58.76618124492385,,,,,,,,,,,,,,,51314688,0.21600781474262476,
c2577d7e8a8c,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,512,1,404.1280001401901,390.204793214798,415.23198783397675,384.19198989868164,405.5846393108368,50,10,False,121.45600095391273,,False,404.1280001401901,282.6719991862774,3263168512.0,30568448,,8.07459149296268,75.64050991120622,,19398.144006729126,0.017686945677684304,0.01127671207233844,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,121.45600095391273,graph,251.68330720521084,26.867083440679316,,,,,,,,,,,,,,,3207168,0.7893125002738088,
a1d7dd09ce7f,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,512,4,443.90399754047394,427.53599286079407,455.9295892715454,421.4720129966736,450.1433593034744,50,10,False,156.8479984998703,,False,443.90399754047394,287.05599904060364,13052674048.0,122273792,,29.40427236591825,275.4509819183402,,21307.39188194275,0.06440843087617404,0.041065051211081796,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,156.8479984998703,graph,779.5687109140963,83.21862040216467,,,,,,,,,,,,,,,12828672,0.21674999879905954,
090ce3eb50bc,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,512,16,522.7039754390717,521.3152050971985,525.0527918338776,519.711971282959,524.2515206336975,50,10,False,509.71201062202454,,False,522.7039754390717,12.99196481704712,52210696192.0,489095168,,99.88578362761251,935.7020244377513,,25089.79082107544,0.21879427962816891,0.1394972393427172,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,509.71201062202454,graph,959.5519779946625,102.43175578359424,,,,,,,,,,,,,,,51314688,0.0638066376268398,
15d1f3b37248,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,1024,1,409.2320054769516,392.4000084400177,416.90240800380707,389.18399810791016,406.8812793493271,50,10,False,137.4559998512268,,False,409.2320054769516,271.7760056257248,6526337024.0,57929728,,15.947767859441218,141.55717838462826,,19643.136262893677,0.03310017512195881,0.022272134324584452,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,137.4559998512268,graph,421.44197461514426,47.47946274490507,,,,,,,,,,,,,,,3207168,0.39964063034858555,
305149e1573f,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,1024,4,442.1439915895462,427.3952066898346,455.0720125436783,419.6479916572571,443.20384085178375,50,10,False,263.7760043144226,,False,442.1439915895462,178.3679872751236,26105348096.0,231718912,,59.04263903292906,524.0802010380155,,21222.911596298218,0.1225451554648494,0.08245703091551175,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,263.7760043144226,graph,878.4685043746043,98.9678654199427,,,,,,,,,,,,,,,12828672,0.10794531044666655,
873eb81b21c8,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,1024,16,921.6159880161285,918.9600169658661,923.1423914432526,916.8959856033325,922.8825628757477,50,10,False,903.551995754242,,False,921.6159880161285,18.063992261886597,104421392384.0,926875648,,113.30249663829899,1005.7069973310613,,44237.56742477417,0.2351634732545104,0.15823458471933088,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,903.551995754242,graph,1025.813292821393,115.56766281815804,,,,,,,,,,,,,,,51314688,0.05625097583106253,
87646397b938,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,4096,1,412.992000579834,396.69439792633057,426.8607944250107,393.21601390838623,414.68480110168457,50,10,False,347.05600142478943,,False,412.992000579834,65.93599915504456,26105348096.0,222097408,,63.21029961681709,537.7765372892911,,19823.61602783203,0.1257477562345161,0.08827745024702832,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,347.05600142478943,graph,639.9468877881679,75.21941124437606,,,,,,,,,,,,,,,3207168,0.10082812514156103,
5895c48fa198,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:48+00:00,,prefill,4096,4,928.4799993038177,926.5023767948151,930.4064154624939,925.1840114593506,929.9705588817596,50,10,False,915.6000018119812,,False,928.4799993038177,12.879997491836548,104421392384.0,888389632,,112.46488073226786,956.8215068349584,,44567.03996658325,0.2237326273249085,0.1570647975656704,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,915.6000018119812,graph,970.2813785953128,114.04695519588147,,,,,,,,,,,,,,,12828672,0.05666992183250841,
58dfa82f3f82,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:49+00:00,,prefill,4096,16,3591.2320613861084,3587.804865837097,3594.447898864746,3585.0560665130615,3593.8220643997192,50,10,False,3578.559994697571,,False,3591.2320613861084,12.672066688537598,417685569536.0,3553558528,,116.30703958874378,989.5095797926333,,172379.1389465332,0.23137604711926557,0.1624306317627843,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,3578.559994697571,graph,993.0135398778793,116.71889535312911,,,,,,,,,,,,,,,51314688,0.05479785249917768,
447e84816c9b,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:49+00:00,,prefill,16384,1,1205.0399780273438,1201.737654209137,1208.9664340019226,1200.543999671936,1206.8358421325684,50,10,False,1185.5360269546509,,False,1205.0399780273438,19.50395107269287,104421392384.0,878768128,,86.65388226782179,729.2439620455975,,57841.9189453125,0.1705183949397053,0.12101799591176621,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,1185.5360269546509,graph,741.2411837515712,88.07947629582608,,,,,,,,,,,,,,,3207168,0.07354980334639549,
e73b0824f6b6,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:49+00:00,,prefill,16384,4,3878.2399892807007,3874.9215841293335,3883.776044845581,3871.648073196411,3880.932478904724,50,10,False,3869.167923927307,,False,3878.2399892807007,9.072065353393555,417685569536.0,3515072512,,107.69977378668315,906.3576575239075,,186155.51948547363,0.21193271531348548,0.1504100040611209,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,3869.167923927307,graph,908.482800723756,107.95229820680366,,,,,,,,,,,,,,,12828672,0.05917724593018647,
10994dd31fee,gdn_cold,gdn,flashinfer,cold,ok,,,,2026-09-22T00:20:50+00:00,,prefill,65536,1,4888.719797134399,4884.796762466431,4894.959831237793,4879.648208618164,4892.279634475708,50,10,False,4873.680114746094,,False,4888.719797134399,15.039682388305664,417685569536.0,3505451008,,85.43863973976032,717.0488703514519,,234658.55026245117,0.16766682870116548,0.1193208276898254,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,4873.680114746094,graph,719.2616104191371,85.70229471405518,,,,,,,,,,,,,,,3207168,0.07459594417014159,
f63e279d4d64,gdn_cold,gdn,triton,cold,ok,,,,2026-09-22T00:21:42+00:00,,prefill,128,1,545.8399951457977,525.1359760761261,565.8047795295715,519.10400390625,545.9654355049133,50,10,False,58.52799862623215,,False,545.8399951457977,487.3119965195656,815792128.0,10047488,,1.4945627569524218,18.407386943707277,,26200.31976699829,0.004304181097187874,0.002087257776307507,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,58.52799862623215,graph,171.66976892828063,13.938493492828293,,,,,,,,,,,,,,,3207168,4.264374962076545,
63fb807f19d3,gdn_cold,gdn,triton,cold,ok,,,,2026-09-22T00:21:42+00:00,,prefill,128,4,542.6400005817413,528.4575939178467,563.9935851097107,520.3520059585571,544.9907195568085,50,10,False,130.5599957704544,,False,542.6400005817413,412.0800048112869,3263168512.0,40189952,,6.0135052861965494,74.06374752490429,,26046.720027923584,0.017318252887195767,0.008398266056806086,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,130.5599957704544,graph,307.827460952591,24.993632182228144,,,,,,,,,,,,,,,12828672,1.0598437511362135,
dd22b28aa852,gdn_cold,gdn,triton,cold,ok,,,,2026-09-22T00:21:43+00:00,,prefill,128,16,562.6240074634552,546.0383892059326,577.1007895469666,536.9920134544373,563.1110405921936,50,10,False,414.3359959125519,,False,562.6240074634552,148.28801155090332,13052674048.0,160759808,,23.199639323687812,285.7322223500071,,27005.95235824585,0.0668124831654509,0.03239986234143686,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,414.3359959125519,graph,387.9938252671857,31.502631141791618,,,,,,,,,,,,,,,51314688,0.27471875364426523,
21bf8930fd84,gdn_cold,gdn,triton,cold,ok,,,,2026-09-22T00:21:43+00:00,,prefill,512,1,552.2880256175995,536.2911880016327,573.5455811023712,530.0480127334595,554.2182409763336,50,10,False,118.25599893927574,,False,552.2880256175995,434.03202667832375,3263168512.0,30568448,,5.908454213453101,55.348743014691735,,26509.825229644775,0.012942141878447711,0.0082515551425449,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,118.25599893927574,graph,258.49384618277884,27.59410551066954,,,,,,,,,,,,,,,3207168,1.078687550034374,
e29b993d4628,gdn_cold,gdn,triton,cold,ok,,,,2026-09-22T00:21:43+00:00,,prefill,512,4,565.3759837150574,550.7040202617645,577.8495907783508,538.8479828834534,564.8704028129578,50,10,False,353.32798957824707,,False,565.3759837150574,212.0479941368103,13052674048.0,122273792,,23.08671472429998,216.2698726545564,,27138.047218322754,0.05057017058519512,0.032242155515736684,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,353.32798957824707,graph,346.06313568860804,36.94208903059289,,,,,,,,,,,,,,,12828672,0.27606249204836786,
c91f8de559be,gdn_cold,gdn,triton,cold,ok,,,,2026-09-22T00:21:43+00:00,,prefill,512,16,1300.159990787506,1297.4687576293945,1303.9488554000854,1295.7439422607422,1302.2118306159973,50,10,False,1276.1120200157166,,False,1300.159990787506,24.04797077178955,52210696192.0,489095168,,40.15713186219184,376.18075580356486,,62407.67955780029,0.08796197435340337,0.05608214533893551,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,1276.1120200157166,graph,383.2697759511554,40.9138816758085,,,,,,,,,,,,,,,51314688,0.158710936375428,
42ab7e4af131,gdn_cold,gdn,triton,cold,ok,,,,2026-09-22T00:21:43+00:00,,prefill,1024,1,564.5920038223267,552.8031885623932,583.5264146327972,539.5519733428955,565.8239948749542,50,10,False,196.49600237607956,,False,564.5920038223267,368.0960014462471,6526337024.0,57929728,,11.559386211310558,102.60458456338695,,27100.41618347168,0.02399192860524505,0.016143463127703116,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,196.49600237607956,graph,294.81377381472913,33.21358676554167,,,,,,,,,,,,,,,3207168,0.5513593787327409,
56c9829cf9ae,gdn_cold,gdn,triton,cold,ok,,,,2026-09-22T00:21:43+00:00,,prefill,1024,4,668.4640049934387,665.1808202266693,670.358407497406,661.3439917564392,671.7081618309021,50,10,False,649.9039828777313,,False,668.4640049934387,18.560022115707397,26105348096.0,231718912,,39.05273567610605,346.6438136818967,,32086.27223968506,0.08105538036819475,0.05453978151593193,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,649.9039828777313,graph,356.5433019412563,40.16800755768147,,,,,,,,,,,,,,,12828672,0.16319921996910125,
5d1946c953da,gdn_cold,gdn,triton,cold,ok,,,,2026-09-22T00:21:43+00:00,,prefill,1024,16,2451.6159296035767,2449.564838409424,2454.246473312378,2448.7359523773193,2454.030065536499,50,10,False,2437.2000694274902,,False,2451.6159296035767,14.415860176086426,104421392384.0,926875648,,42.592883788646624,378.06723182365465,,117677.56462097168,0.08840308717679325,0.05948383732276071,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,7b484ecf5cb445a7,2437.2000694274902,graph,380.30347185150356,42.84481758140155,,,,,,,,,,,,,,,51314688,0.1496347613283433,
